id,name,gender,dob,email,city,address,postcode,phone_number,uni,degree,invited_date,month,invited_by
452,Harmonia Winspare,Female,05/08/1996,hwinsparecj@issuu.com,Hatton,85 Pennsylvania Alley,CV35,+44 829 152 3888,University of Huddersfield,2:1,04,JULY 2019,Gismo Tilling
453,Milly Ison,Female,12/10/1991,misonck@twitpic.com,Preston,79917 Chinook Circle,PR1,+44-239-164-1777,University of Wales,3rd,31,JULY 2019,Fifi Eton
454,Gayle Gealle,Female,04/12/2000,ggeallecl@is.gd,Upton,9610 Lakeland Crossing,WF9,+44 (235) 702-6585,,,09,JULY 2019,Stacey Broad
455,Evvy Allcock,Female,11/04/1997,,Upton,9035 Muir Circle,DN21,+44 (596) 422-6514,University of Bradford,1st,25,JULY 2019,Stacey Broad
456,Con Haxley,Female,28/07/1990,chaxleycn@seattletimes.com,Buckland,67 Autumn Leaf Drive,CT16,+44 641 449 9085,University of Lancaster,2:2,31,JULY 2019,Rupert Ripple
457,Bryanty Greenacre,Male,04/08/2000,bgreenacreco@wiley.com,Kinloch,59269 Northridge Parkway,PH43,+44 803 477 2476,London Metropolitan University,2:2,31,JULY 2019,Rupert Ripple
458,Vivianne Shills,Female,29/10/1990,vshillscp@yellowpages.com,Bradford,9 Eagan Lane,BD7,+44-247-601-5777,"Institute of Advanced Legal Studies, University of London",2:2,31,JULY 2019,Sunny Sladefield
459,Martelle Veneur,Female,09/01/1991,mveneurcq@instagram.com,Weston,1 American Ash Parkway,GU32,+44-441-376-6984,University of Northumbria at Newcastle,2:1,16,JULY 2019,Sunny Sladefield
460,Randell Tirrell,Male,23/09/1996,rtirrellcr@hud.gov,Newton,8 Susan Street,IV1,+44 717 197 5361,Nottingham Trent University,3rd,,,
461,Renado Bulfoot,Male,16/01/1992,rbulfootcs@wufoo.com,Milton,57981 Old Gate Road,AB56,+44 (655) 966-9075,University of Glasgow,2:1,31,JULY 2019,Fifi Eton
462,Tad McIlhagga,Male,05/12/1996,tmcilhaggact@utexas.edu,Dean,58 Clemons Junction,OX7,+44 (645) 119-9630,University of Greenwich,2:1,16,JULY 2019,Fifi Eton
