id,name,gender,dob,email,city,address,postcode,phone_number,uni,degree,invited_date,month,invited_by
442,Rhody Cushion,Female,27/12/1992,rcushionc9@si.edu,Normanton,7497 Warbler Drive,LE15,+44-682-772-8471,"Royal College of Music, University of London",3rd,27,AUGUST 2019,Gismo Tilling
443,Chester Hanselmann,Male,25/03/1991,chanselmannca@hubpages.com,Birmingham,3074 Hermina Junction,B12,+44 (348) 180-2758,Nottingham Trent University,1st,07,AUGUST 2019,Gismo Tilling
444,Courtney Wenman,Female,15/12/1992,cwenmancb@go.com,Upton,8505 7th Point,WF9,,University of Oxford,2:1,28,AUGUST 2019,Fifi Eton
445,Vaclav Ortler,Male,22/06/1993,,Whitwell,246 Bayside Court,DL10,+44-502-120-5729,American InterContinental University - London,1st,20,AUGUST 2019,Rupert Ripple
446,Mariquilla Cowope,Female,11/01/1998,mcowopecd@nydailynews.com,Wirral,78 Lighthouse Bay Road,CH48,+44 418 559 4549,Open University,2:2,14,AUGUST 2019,Fifi Etton
447,Aldo Auguste,Male,23/06/1996,aaugustece@ibm.com,Liverpool,6 Chive Center,L33,+44-449-128-1366,Sheffield Hallam University,2:1,,,
448,Kandace Obee,Female,20/01/1998,kobeecf@arizona.edu,Stapleford,39 Thierer Pass,LN6,+44 541 280 2154,London Business School,2:2,08,AUGUST 2019,Sunny Sladefield
449,Joey MacGeffen,Female,09/05/1993,jmacgeffencg@xinhuanet.com,Tullich,02 Fordem Center,AB55,+44 164 418 0157,Buckinghamshire New University,2:2,14,AUGUST 2019,Fifi Etton
450,Alene Rugge,Female,,aruggech@gov.uk,Edinburgh,189 Delaware Lane,EH9,,,,,,
451,Cora Klausewitz,Female,16/01/1998,cklausewitzci@is.gd,Carlton,43086 Commercial Trail,DL8,+44 203 315 3500,London Guildhall University,1st,15,AUGUST 2019,Fifi Etton
452,Gris Brame,Male,16/10/1991,gbramecj@biglobe.ne.jp,Newton,68096 Esch Road,NG34,+44 (421) 799-7106,University Campus Suffolk,2:2,14,AUGUST 2019,Bruno Bellbrook
453,Franz Thickin,Male,09/05/1996,,Sheffield,8516 Del Sol Parkway,S33,+44 439 915 1789,International Centre for Isclamic Science,3rd,20,AUGUST 2019,Rupert Ripple
